Extracted_Text,Confidence
Flunarizine,1.0
Fluspirilene,1.0
Mepenzolate,1.0
Tetrabenazine,1.0
Ixabepilone,1.0
Celiprolol,1.0
Roxadustat,1.0
AZD0947,1.0
Cediranib,1.0
Posizolid,1.0
Biricodar,1.0
Implitapide,1.0
Binodenoson,1.0
Febuxostat,1.0
Dronedarone,1.0
Dexloxiglumide,1.0
Brasofensine,1.0
Tirapazamine,1.0
Zanapezil,1.0
Isatoribine,1.0
Nebivolol,1.0
Merimepodib,1.0
Lefradafiban,1.0
Huperzine A,1.0
Omacetaxine mepesuccinate,1.0
Halofuginone,1.0
Lintitript,1.0
Nilotinib,1.0
Olcegepant,1.0
Oleoyl-estrone,1.0
Lorcaserin,1.0
Osanetant,1.0
Piboserod,1.0
Picoplatin,1.0
Pralnacasan,1.0
Vildagliptin,1.0
Voacamine,1.0
Voglibose,1.0
Vatalanib,1.0
Enoximone,1.0
Elacridar,1.0
Edotecarin,1.0
Darusentan,1.0
Dapoxetine,1.0
Cilansetron,1.0
Calanolide A,1.0
Brecanavir,1.0
Bifeprunox,1.0
Bicifadine,1.0
Bepotastine,1.0
Becocalcidiol,1.0
Phenserine,1.0
AZD3409,1.0
Vapreotide,1.0
Pegaptanib,1.0
Milnacipran,1.0
Lucinactant,1.0
Nesiritide,1.0
Thymalfasin,1.0
Galiximab,1.0
Pagoclone,1.0
Amolimogene,1.0
Tesmilifene,1.0
Sitimagene ceradenovec,1.0
Flibanserin,1.0
Sitamaquine,1.0
Oxibendazole,1.0
Oritavancin,1.0
Stannsoporfin,1.0
G17DT,1.0
Idronoxil,1.0
Renzapride,1.0
Ceftobiprole,1.0
Alfimeprase,1.0
Clevidipine,1.0
Dirucotide,1.0
rhThrombin,1.0
Itopride,1.0
Desmoteplase,1.0
Neramexane,1.0
XP12B,1.0
DG031,1.0
Permethrin,1.0
Afamelanotide,1.0
Defibrotide,1.0
Eritoran,1.0
Rifalazil,1.0
Tagatose,1.0
Ospemifene,1.0
Crofelemer,1.0
Tamibarotene,1.0
LX201,1.0
Acadesine,1.0
Hemoglobin,1.0
Iloperidone,1.0
Altropane,1.0
Lofexidine,1.0
Pexelizumab,1.0
Ranpirnase,1.0
Pirfenidone,1.0
Ramoplanin,1.0
Ezogabine,1.0
Tecadenoson,1.0
Pumactant,1.0
Afelimomab,1.0
Azimilide,1.0
Epratuzumab,1.0
Verpasep caltespen,1.0
Tipifarnib,1.0
Troxacitabine,1.0
Bectumomab,1.0
rhGAD65,1.0
Oregovomab,1.0
Lucanthone,1.0
PH94B,1.0
NV1020,1.0
Lesopitron,1.0
Reglitazar,1.0
Canfosfamide,1.0
LErafAON,1.0
Rimiducid,1.0
Banoxantrone,1.0
M40403,1.0
Plitidepsin,1.0
SP1049C,1.0
AVR118,1.0
Lemuteporfin,1.0
CG7870,1.0
Talampanel,1.0
Denufosol,1.0
Tigapotide,1.0
ZYC300,1.0
P113D,1.0
IGN311,1.0
Ty800,1.0
XL784,1.0
AP5346,1.0
AT1022,1.0
Satraplatin,1.0
ATL1102,1.0
AGRO100,1.0
MBO7133,1.0
AeroLEF,1.0
PSN9301,1.0
Imexon,1.0
Peptide YY (3-36),1.0
Adecatumumab,1.0
Apadenoson,1.0
SGS-742,1.0
Taberminogene vadenovec,1.0
XEN-2174,1.0
Ingenol mebutate,1.0
XL999,1.0
Belinostat,1.0
Ataluren,1.0
YSIL6,1.0
Migalastat,1.0
LC16M8,1.0
Besifovir dipivoxil,1.0
EMZ702,1.0
Amonafide,1.0
ATL1101,1.0
CTA018,1.0
Arimoclomol,1.0
DG041,1.0
Lancovutide,1.0
REV131,1.0
INCB7839,1.0
Ularitide,1.0
Eprotirome,1.0
Grn163l,1.0
Anatibant,1.0
Indacaterol,1.0
MVA3000,1.0
SGS518,1.0
GSK159797,1.0
PSN357,1.0
Obinepitide,1.0
V1003,1.0
CX-717,1.0
Cannabinor,1.0
DDP733,1.0
ADL5859,1.0
BZL101,1.0
MF101,1.0
MB-07803,1.0
AN0128,1.0
RG2417,1.0
EGS21,1.0
Erdosteine,1.0
ILY101,1.0
R1626,1.0
GFT14,1.0
Mitoquinone,1.0
INCB13739,1.0
ATG002,1.0
ATG003,1.0
ADX10059,1.0
ACE393,1.0
AV608,1.0
TG-100801,1.0
Fenretinide,1.0
SLV319,1.0
AER001,1.0
HY10275,1.0
OBE101,1.0
JB991,1.0
ARX201,1.0
Abaloparatide,1.0
TM30339,1.0
Ganaxolone,1.0
Tetrathiomolybdate,1.0
VPM4001,1.0
FP0011,1.0
M0002,1.0
CDP323,1.0
AX200,1.0
Cimicoxib,1.0
LY2140023,1.0
Labetuzumab,1.0
Leptin,1.0
Ancrod,1.0
Prinomastat,1.0
Matuzumab,1.0
Rupintrivir,1.0
AN-9,1.0
Asimadoline,1.0
Pleconaril,1.0
IR208,1.0
16-Bromoepiandrosterone,1.0
EHT899,1.0
Trabectedin,1.0
VIR201,1.0
Fontolizumab,1.0
AP5280,1.0
105AD7,1.0
EHC18,1.0
NN344,1.0
Thymectacin,1.0
IGN301,1.0
R1204,1.0
Rilapladib,1.0
AT1391,1.0
1D09C3,1.0
R1295,1.0
Gemcabene,1.0
ARC183,1.0
SC12267,1.0
PYM50018,1.0
ANA971,1.0
Aminocandin,1.0
Elsamitrucin,1.0
INCB3284,1.0
TTP889,1.0
ND1251,1.0
VP025,1.0
Tanespimycin,1.0
Vibriolysin,1.0
Bavituximab,1.0
Lobeline,1.0
AdPEDF,1.0
CR002,1.0
RAV12,1.0
LY2181308,1.0
ND7001,1.0
OXI-4503,1.0
PEV3A,1.0
TH0318,1.0
XL820,1.0
CYT997,1.0
CG0070,1.0
XL844,1.0
CAD106,1.0
TST10088,1.0
NGX267,1.0
Pretomanid,1.0
CR665,1.0
SL017,1.0
KC706,1.0
PM02734,1.0
CCX915,1.0
Topsalysin,1.0
Elafin,1.0
PV903,1.0
CMLVAX100,1.0
LY2275796,1.0
APD668,1.0
PDPSC18,1.0
Vintafolide,1.0
AT9283,1.0
Benzimate,1.0
E-2012,1.0
AT3022,1.0
PTC299,1.0
CX501,1.0
DG051,1.0
DLO6001,1.0
DLO6002,1.0
LX6171,1.0
BTA798,1.0
AS1409,1.0
MLN0415,1.0
XL228,1.0
Olesoxime,1.0
SQ-109,1.0
Elafibranor,1.0
KD3010,1.0
EPC2407,1.0
XL281,1.0
Atl146e,1.0
MB07811,1.0
KB002,1.0
ADC4022,1.0
ACR325,1.0
Sofalcone,1.0
CYC116,1.0
LX1031,1.0
AT2220,1.0
V24343,1.0
Egaptivon pegol,1.0
SPP1148,1.0
XL418,1.0
CX157,1.0
SD118,1.0
Rozrolimupab,1.0
SF1126,1.0
PS386113,1.0
HE3286,1.0
KD7040,1.0
GMX1777,1.0
PN0621,1.0
Crisaborole,1.0
Alisertib,1.0
KB001,1.0
Pracinostat,1.0
REP8839,1.0
AM103,1.0
BTA9881,1.0
APD791,1.0
RDEA806,1.0
Beraprost,1.0
AC3056,1.0
Tetrodotoxin,1.0
AP1081,1.0
LGD2941,1.0
NRP409,1.0
ReN001,1.0
rhMBL,1.0
Cobimetinib,1.0
XL765,1.0
NUC B1000,1.0
XL019,1.0
G4544,1.0
Silver sulfadiazine,1.0
Methsuximide,1.0
FavId,1.0
Fenoxaprop-ethyl,1.0
Telapristone acetate,1.0
Fibrinolysin,1.0
Ronacaleret,1.0
Neocartilage,1.0
Interferon alfa,1.0
Glatiramer,1.0
Gallium nitrate,1.0
Oxypurinol,1.0
Caprospinol,1.0
NPI 32101,1.0
Ecabet,1.0
Ibudilast,1.0
iCo-007,1.0
Rotigotine,1.0
Samarium (153Sm) lexidronam,1.0
Hepatitis B immune globulin,1.0
MCC,1.0
CA4P,1.0
SB-249553,1.0
Anecortave acetate,1.0
Tarenflurbil,1.0
SPP 301,1.0
IDM-1,1.0
IDM-2,1.0
Vandetanib,1.0
Eldecalcitol,1.0
Motexafin lutetium,1.0
Paclitaxel docosahexaenoic acid,1.0
Tetomilast,1.0
Keyhole limpet hemocyanin,1.0
PTI-801,1.0
LAX-101,1.0
OMS-103HP,1.0
Girentuximab,1.0
Cintredekin besudotox,1.0
Alferminogene tadenovec,1.0
ANX-510,1.0
TP-508,1.0
FP-1096,1.0
Ecallantide,1.0
NVS antibody,1.0
MP4,1.0
MC-1,1.0
Pimavanserin,1.0
TAK-475,1.0
Oportuzumab monatox,1.0
ATG-Fresenius S,1.0
PEG-uricase,1.0
INGN 201,1.0
INGN 225,1.0
INKP-102,1.0
Ranirestat,1.0
VGV-1,1.0
MDX-1379,1.0
ALTU-135,1.0
Romiplostim,1.0
TC-5231,1.0
Obiltoxaximab,1.0
SOT-107,1.0
MN-305,1.0
ATL-2502,1.0
Arundic acid,1.0
Ciliary neurotrophic factor,1.0
SO-101,1.0
WL-1002,1.0
Dexlansoprazole,1.0
Fx-1006A,1.0
CMC 001,1.0
SR-123781A,1.0
SSR-126517E,1.0
LIC-477,1.0
ROX-888,1.0
Actelion-1,1.0
Ragweed pollen extract,1.0
HZT-501,1.0
ACR-16,1.0
Rindopepimut,1.0
Chlorfenson,1.0
DOTMP HO-166,1.0
Histamine,1.0
Iodine,1.0
Pimagedine,1.0
Carbopol 974P,1.0
PRO 2000,1.0
Regramostim,1.0
AE-941,1.0
Tetrachlorodecaoxide,1.0
INS 316,1.0
liposomal prostaglandin E1,1.0
NOV-002,1.0
Corticorelin,1.0
Amibegron,1.0
Albinterferon Alfa-2B,1.0
C31G,1.0
Succinobucol,1.0
QS-21,1.0
CEP-1347,1.0
AZD 3355,1.0
XTL-001,1.0
GTI-2501,1.0
TBC-3711,1.0
Emricasan,1.0
NCX 701,1.0
NCX 1022,1.0
VB2-011,1.0
Talmapimod,1.0
Tifuvirtide,1.0
Pipendoxifene,1.0
OSI-461,1.0
Cardarine,1.0
GW 468816,1.0
GW 597599,1.0
ADX-10061,1.0
Gallium maltolate,1.0
CP-122721,1.0
OPC-14523,1.0
ORG-34517,1.0
Canertinib,1.0
Talactoferrin alfa,1.0
IDD-3,1.0
Motexafin gadolinium,1.0
CAT-213,1.0
VLTS-589,1.0
MLN-977,1.0
DAS-431 IV,1.0
rGLP-1,1.0
ABT-510,1.0
NAV 1800,1.0
IDM-4,1.0
IDD-1,1.0
SRP 299,1.0
AVAC,1.0
Etiprednol dicloacetate,1.0
ADL 10-0101,1.0
Iroxanadine,1.0
TA-NIC,1.0
LJP 1082,1.0
AVI-4557,1.0
PX-12,1.0
FM-VP4,1.0
Smilagenin,1.0
P54,1.0
PH-284,1.0
Paliroden,1.0
SR 121463,1.0
ETC-588,1.0
OSI-7904L,1.0
Pozanicline,1.0
Briakinumab,1.0
Ezatiostat,1.0
OPC-28326,1.0
Chlorotoxin I-131,1.0
ISS-1018,1.0
NOX-700,1.0
Tandutinib,1.0
R673,1.0
Palovarotene,1.0
R411,1.0
R450,1.0
VX-702,1.0
SGN-30,1.0
Human interferon omega-1,1.0
QR-334,1.0
T487,1.0
Golotimod,1.0
WX-UK1,1.0
MUC1 Dendritic Cell Vaccine,1.0
Pradefovir mesylate,1.0
CZEN 002,1.0
PBI-1402,1.0
Recombinant alpha 1-antitrypsin,1.0
Picolinic acid,1.0
MDX-018,1.0
ADH-1,1.0
Custirsen,1.0
Technetium Tc-99m ciprofloxacin,1.0
ACA 125,1.0
AMG-131,1.0
ATN-161,1.0
Epicept NP-1,1.0
NX-1207,1.0
Elacytarabine,1.0
PG-530742,1.0
Otelixizumab,1.0
KW-7158,1.0
TAK-428,1.0
AVN-944,1.0
AMD-070,1.0
AG-858,1.0
NM-702,1.0
ISIS 113715,1.0
VX-765,1.0
LI-301,1.0
Piclidenoson,1.0
MM-093,1.0
Atiprimod,1.0
Cobiprostone,1.0
PI-0824,1.0
Managlinat dialanetil,1.0
Budiodarone,1.0
Mimopezil,1.0
Telaprevir,1.0
Pelitinib,1.0
EW-A-401,1.0
Mipomersen,1.0
CPG 10101,1.0
alpha-Pyrrolidinononanophenone,1.0
BMS-488043,1.0
QR-333,1.0
Alanosine,1.0
Brivaracetam,1.0
Naronapride,1.0
AMG 108,1.0
SB-743921,1.0
INO-1001,1.0
Iratumumab,1.0
TG100-115,1.0
Regrelor,1.0
Enokizumab,1.0
NF-kappaB Decoy,1.0
Delcasertib,1.0
Naluzotan,1.0
PBT-1033,1.0
Motesanib,1.0
Ramucirumab,1.0
TRU-015,1.0
Praconase,1.0
Verubulin,1.0
Facinicline,1.0
Bedoradrine,1.0
Blarcamesine,1.0
Cantuzumab ravtansine,1.0
Farletuzumab,1.0
PRX-03140,1.0
Fibroblast growth factor-1,1.0
Beclanorsen,1.0
PRX-08066,1.0
MKC-1,1.0
Apilimod,1.0
"4'-Methylene-5,8,10-trideazaaminopterin",1.0
AVI-4065,1.0
Teverelix,1.0
CTCE-9908,1.0
Retaspimycin,1.0
Sodium stibogluconate,1.0
ALT-2074,1.0
Glypromate,1.0
Asvasiran,1.0
DDP-225,1.0
IRX-2,1.0
KP-1461,1.0
Larazotide,1.0
NTx-265,1.0
OT-551,1.0
VTP-201227,1.0
IRX-5183,1.0
Veltuzumab,1.0
Faropenem medoxomil,1.0
D-JNKI-1,1.0
NP-50301,1.0
Levoketoconazole,1.0
Palifosfamide,1.0
ATL-104,1.0
AC-100,1.0
EP-2104R,1.0
Apremilast,1.0
SLx-4090,1.0
Ustekinumab,1.0
Sotirimod,1.0
Iodofiltic acid I-123,1.0
FX06,1.0
Sivifene,1.0
BL-1020,1.0
CRx-119,1.0
NPS-2143,1.0
Trabedersen,1.0
GI-4000,1.0
ALS-08,1.0
13-deoxydoxorubicin,1.0
GTS-21,1.0
Gantacurium,1.0
AZD-9684,1.0
LY-517717,1.0
Flovagatran,1.0
Maxy-G34,1.0
Elesclomol,1.0
EVT 201,1.0
CGC-11047,1.0
ALKS 29,1.0
alpha-Conotoxin VC 1.1,1.0
PMI-001,1.0
Strontium malonate,1.0
Cefilavancin,1.0
MIV-701,1.0
Varespladib methyl,1.0
Vapitadine,1.0
CYT006-AngQb,1.0
RPI-78M,1.0
AGS-005,1.0
AGS-004,1.0
CRx-139,1.0
PF-03187207,1.0
R-851,1.0
MPI-674,1.0
AVE-1625,1.0
RP01,1.0
ALKS 27,1.0
VSF-173,1.0
IPH 1101,1.0
BF-37,1.0
PAC-113,1.0
DNB-001,1.0
CYT007-TNFQb,1.0
ATX-201,1.0
Norclozapine,1.0
Andrographolide,1.0
Alkaline Phosphatase,1.0
LCP-AtorFen,1.0
LLL-3348,1.0
Rabeximod,1.0
Trastuzumab emtansine,1.0
CRx-401,1.0
IC41,1.0
Thrombomodulin Alfa,1.0
Col-118,1.0
Oglufanide,1.0
ATX-101,1.0
LGD-1550,1.0
Irofulven,1.0
LM-609,1.0
MX6,1.0
SR 140333,1.0
Perflubron,1.0
Arylacenamide,1.0
PRO-542,1.0
Serelaxin,1.0
Daglutril,1.0
TNX-901,1.0
GEM-231,1.0
NOX-100,1.0
Alethine,1.0
GTI 2040,1.0
ISIS 14803,1.0
NS-2359,1.0
Cositecan,1.0
HGTV-43,1.0
Muparfostat,1.0
TA-CIN,1.0
99mTc-glucarate,1.0
HSV-2 theracine,1.0
Abiraterone,1.0
GPI-1485,1.0
GnRH pharmaccine,1.0
Laromustine,1.0
SGN-15,1.0
NBI-6024,1.0
DP-b99,1.0
DP-VPA,1.0
CNS-5161,1.0
NCX 1015,1.0
Prolease-r-hFSH,1.0
G207,1.0
LU-31130,1.0
Parathyroid hormone,1.0
Trestolone,1.0
ING-1,1.0
PPI-1019,1.0
OC-1012,1.0
NS-3728,1.0
AG-702,1.0
OSI-7836,1.0
OPC-51803,1.0
BG-777,1.0
AGI-1096,1.0
AI-128,1.0
AI-850,1.0
trans NV-04,1.0
NV-07a,1.0
Mito-4509,1.0
humanized SMART Anti-IL-12 Antibody,1.0
NCX 950,1.0
Biomed 101,1.0
cryopreserved human liver cells,1.0
CLX-0921,1.0
Rivanicline,1.0
CPD 923,1.0
Q-Derp1,1.0
BI-K0376,1.0
PI-166,1.0
Peginterferon alfacon-1,1.0
Tasquinimod,1.0
TRX1,1.0
PPI-2458,1.0
VIT-100,1.0
ETC-1001,1.0
99mTc-14 F7 Mab,1.0
Ciluprevir,1.0
Ethyl pyruvate,1.0
anti-alpha5Beta1-integrin antibody,1.0
UC-781,1.0
AVI-4020,1.0
AEOL-10150,1.0
"Sar9, Met (O2)11-Substance P",1.0
AME-527,1.0
MBT-0312,1.0
EHT 0202,1.0
CHF 4227,1.0
ABX-PTH,1.0
HCV-086,1.0
Seletracetam,1.0
NV-18,1.0
TAFA-93,1.0
MEM 1414,1.0
Inotuzumab ozogamicin,1.0
Veglin,1.0
RI 624,1.0
GT 389-255,1.0
HGS-TR2J,1.0
Sirna-027,1.0
rhIGFBP-3,1.0
CERE-110,1.0
CRLX101,1.0
KOS-1584,1.0
BLX-883,1.0
TD-2749,1.0
CCR5 mAb,1.0
RUS 3108,1.0
REN-850,1.0
OSI-930,1.0
Stamulumab,1.0
CT-011,1.0
LS11,1.0
DDP-200,1.0
RTA 744,1.0
NLX-P101,1.0
Dovitinib,1.0
GPI-0100,1.0
SB-559448,1.0
Pegdinetanib,1.0
Denibulin,1.0
CTCE-0214,1.0
CVT-6883,1.0
Edonerpic,1.0
MK-0354,1.0
Leronlimab,1.0
GI-5005,1.0
Resatorvid,1.0
Varlitinib,1.0
MDX-1303,1.0
Contulakin-G,1.0
EVT-101,1.0
ENMD-1198,1.0
PPL-100,1.0
Amitifadine,1.0
TAS-108,1.0
ANZ-100,1.0
PR-104,1.0
SNS-032,1.0
Archexin,1.0
Inosine 5'-sulfate,1.0
Transcrocetinate,1.0
Bardoxolone methyl,1.0
RAF-265,1.0
Obeticholic acid,1.0
Plinabulin,1.0
PRX-07034,1.0
Glembatumumab vedotin,1.0
Adomiparin,1.0
AMG-222,1.0
Aldoxorubicin,1.0
Eteplirsen,1.0
Cariprazine,1.0
AV-412,1.0
GlycoPEG-GCSF,1.0
PA-1050040,1.0
Filanesib,1.0
ZEN-012,1.0
Olaratumab,1.0
Trofinetide,1.0
IPH 2101,1.0
TB-402,1.0
XTL-6865,1.0
AZD-8330,1.0
CAM-2029,1.0
KAI-1455,1.0
XMT-1001,1.0
SNX-5422,1.0
DTS-201,1.0
CTS-21166,1.0
Linsitinib,1.0
Lumateperone,1.0
Linifanib,1.0
Caplacizumab,1.0
PX-478,1.0
Tapinarof,1.0
Friulimicin B,1.0
ICA-105665,1.0
Bradanicline,1.0
Evofosfamide,1.0
ABT-560,1.0
Apatorsen,1.0
NXN-188,1.0
GSK-923295,1.0
PRLX 93936,1.0
IMC-1C11,1.0
VX-148,1.0
AIT-034,1.0
YKP-1358,1.0
AB192,1.0
"3,4-Methylenedioxy-N-isopropylamphetamine",1.0
Eldelumab,1.0
"1alpha,24S-Dihydroxyvitamin D2",1.0
Cenobamate,1.0
L-aminocarnityl-succinyl-leucyl-argininal-diethylacetal,1.0
Bisegliptin,1.0
SVV-001,1.0
FAV-201,1.0
Dimethylcurcumin,1.0
SNS-314,1.0
Tirbanibulin,1.0
IRL-1620,1.0
SUVN-502,1.0
Aminoimidazole carboxamide,1.0
Sertindole,1.0
Spiramycin,1.0
Sulfathiazole,1.0
Mianserin,1.0
Teicoplanin,1.0
Sulfadimethoxine,1.0
Acetylcysteine,1.0
Nylidrin,1.0
Pizotifen,1.0
Pentaerythritol tetranitrate,1.0
Rimonabant,1.0
Tesofensine,1.0
Istaroxime,1.0
Rubitecan,1.0
Garenoxacin,1.0
Opebacan,1.0
Lumiliximab,1.0
Plevitrexed,1.0
Fosdevirine,1.0
Canakinumab,1.0
Indibulin,1.0
Paclitaxel trevatide,1.0
Noscapine,1.0
Romidepsin,1.0
Glufosfamide,1.0
Talotrexin,1.0
Darinaparsin,1.0
TG1024,1.0
IMO-2055,1.0
Talabostat,1.0
AEG35156,1.0
Forodesine,1.0
Ipilimumab,1.0
Valtorcitabine,1.0
Ispinesib,1.0
Solabegron,1.0
Zosuquidar,1.0
Nimotuzumab,1.0
Pixantrone,1.0
Elocalcitol,1.0
Seliciclib,1.0
Icatibant,1.0
Bimosiamose,1.0
Alovudine,1.0
Atrasentan,1.0
Tedisamil,1.0
Rufinamide,1.0
Lasofoxifene,1.0
Alogliptin,1.0
Tapentadol,1.0
Hyaluronidase (human recombinant),1.0
Sugammadex,1.0
Silodosin,1.0
Prasugrel,1.0
Eltrombopag,1.0
Doripenem,1.0
Tolvaptan,1.0
Regadenoson,1.0
Ferumoxytol,1.0
Asenapine,1.0
Vernakalant,1.0
Lacosamide,1.0
Dalbavancin,1.0
Alicaforsen,1.0
HMR4011,1.0
Nelipepimut-S,1.0
Rivaroxaban,1.0
Ocaperidone,1.0
Nalmefene,1.0
Caldaret,1.0
Ridaforolimus,1.0
Maribavir,1.0
Vadimezan,1.0
Elvucitabine,1.0
Avanafil,1.0
Tipapkinogene sovacivec,1.0
Tariquidar,1.0
Clenoliximab,1.0
Eflornithine,1.0
Trafermin,1.0
Lanoteplase,1.0
Exisulind,1.0
CX516,1.0
Amelubant,1.0
Arzoxifene,1.0
Fluasterone,1.0
Dersalazine,1.0
Thioctic acid tromethamine,1.0
Incadronic acid,1.0
rPSGL-Ig,1.0
HE-2200,1.0
Bimoclomol,1.0
Aviptadil,1.0
Hexaminolevulinate,1.0
Droxidopa,1.0
Amrubicin,1.0
Tolperisone,1.0
Lonidamine,1.0
Udenafil,1.0
Sitaxentan,1.0
MAHDL01,1.0
Sulodexide,1.0
Maxacalcitol,1.0
Tocilizumab,1.0
Alvimopan,1.0
Tanomastat,1.0
Senicapoc,1.0
Torcetrapib,1.0
Levocetirizine,1.0
Ziconotide,1.0
Teriparatide,1.0
Temsirolimus,1.0
Amisulpride,1.0
Simeprevir,1.0
Dapagliflozin,1.0
Pegnivacogin,1.0
Semuloparin,1.0
Pramiconazole,1.0
LX-2931,1.0
Hydronidone,1.0
Glesatinib,1.0
Otilimab,1.0
BIIB015,1.0
Sonepcizumab,1.0
Onalespib,1.0
Apoptone,1.0
Refametinib,1.0
Motavizumab,1.0
Darapladib,1.0
BNC105,1.0
SGX-523,1.0
Elotuzumab,1.0
AVE9633,1.0
R-348,1.0
Carotuximab,1.0
AZX-100,1.0
XmAb 2513,1.0
Pegpleranib,1.0
Latiglutenase,1.0
Methoxyamine,1.0
RG-7795,1.0
4-O-Demethylpenclomedine,1.0
Trodusquemine,1.0
Tucidinostat,1.0
Saxagliptin,1.0
Elsiglutide,1.0
Coltuximab ravtansine,1.0
Teprotumumab,1.0
AR-9281,1.0
Fiboflapon,1.0
Cenisertib,1.0
Elinogrel,1.0
Tezampanel,1.0
ACY001,1.0
TRC093,1.0
Iclaprim,1.0
Lucatumumab,1.0
rsPSMA Vaccine,1.0
Becatecarin,1.0
XR5944,1.0
Sapacitabine,1.0
Pertuzumab,1.0
Relacatib,1.0
Alamifovir,1.0
Indisulam,1.0
Siplizumab,1.0
Rilonacept,1.0
Elacestrant,1.0
CHGN111,1.0
Calcitonin gene-related peptide,1.0
Xaliproden,1.0
Riferminogene pecaplasmid,1.0
Abafungin,1.0
Nicaraven,1.0
Atacicept,1.0
Vitespen,1.0
Bazedoxifene,1.0
Telavancin,1.0
Ambrisentan,1.0
Human C1-esterase inhibitor,1.0
Eprodisate,1.0
Idraparinux,1.0
Taribavirin,1.0
Morphine glucuronide,1.0
Doxercalciferol,1.0
Oxymetholone,1.0
Armodafinil,1.0
Etravirine,1.0
Calfactant,1.0
Cethromycin,1.0
Annamycin,1.0
Declopramide,1.0
Ticalopride,1.0
Endostatin,1.0
Talnetant,1.0
Evernimicin,1.0
Tezacitabine,1.0
Repifermin,1.0
Tarazepide,1.0
Semaxanib,1.0
Tifacogin,1.0
Tyloxapol,1.0
Ravuconazole,1.0
Cangrelor,1.0
Avasimibe,1.0
Dexanabinol,1.0
"N1,N11-Diethylnorspermine",1.0
Dotarizine,1.0
E5531,1.0
Lonafarnib,1.0
Ilodecakin,1.0
Aprinocarsen,1.0
Mirostipen,1.0
Sarizotan,1.0
Meclinertant,1.0
Tecastemizole,1.0
Remacemide,1.0
Enrasentan,1.0
Squalamine,1.0
Mitumomab,1.0
IR502,1.0
IR501,1.0
FK-960,1.0
Apolizumab,1.0
Cariporide,1.0
Lestaurtinib,1.0
Clomethiazole,1.0
Naxifylline,1.0
Fradafiban,1.0
Sibrotuzumab,1.0
Ruplizumab,1.0
Sumanirole,1.0
Porfiromycin,1.0
Propentofylline,1.0
Prucalopride,1.0
Manitimus,1.0
ALGRX 1207,1.0
Ropidoxuridine,1.0
Enzastaurin,1.0
Liatermin,1.0
Mirococept,1.0
Velafermin,1.0
Sufugolix,1.0
Onercept,1.0
Dextrin 2-sulfate,1.0
Aplaviroc,1.0
L523S,1.0
Furaprofen,1.0
MLN2222,1.0
S-8510,1.0
Repinotan,1.0
GW-559090,1.0
Muraglitazar,1.0
AMGN-0007,1.0
Deramciclane,1.0
Resiniferatoxin,1.0
MLN576,1.0
R-1487,1.0
Edaglitazone,1.0
Ertiprotafib,1.0
Levovirin,1.0
Ganstigmine,1.0
Tramiprosate,1.0
Ocinaplon,1.0
Resiquimod,1.0
Pafuramidine,1.0
Ragaglitazar,1.0
Thrombopoietin,1.0
Etilevodopa,1.0
Tesaglitazar,1.0
Robalzotan,1.0
Astaxanthin,1.0
Gavilimomab,1.0
Atibuclimab,1.0
Minodronic acid,1.0
Labradimil,1.0
Bivatuzumab,1.0
rNAPc2,1.0
Gaboxadol,1.0
Siramesine,1.0
Edifoligide,1.0
Lerdelimumab,1.0
Tezosentan,1.0
Lanimostim,1.0
Pascolizumab,1.0
Emfilermin,1.0
alpha-Hydroxy glycineamide,1.0
P-57AS3,1.0
Rebimastat,1.0
Valomaciclovir,1.0
Baminercept,1.0
Tonabersat,1.0
Adipiplon,1.0
Celgosivir,1.0
Bevirimat,1.0
Dextofisopam,1.0
TG4010,1.0
Fipamezole,1.0
Cetilistat,1.0
Mitemcinal,1.0
Triphendiol,1.0
Pazopanib,1.0
Ceftaroline fosamil,1.0
Pegargiminase,1.0
Agomelatine,1.0
Midostaurin,1.0
Estradiol sulfamate,1.0
Brostallicin,1.0
Lexatumumab,1.0
Nemonoxacin,1.0
Reslizumab,1.0
Panobinostat,1.0
Ilepatril,1.0
Apixaban,1.0
Teplizumab,1.0
Catumaxomab,1.0
Tafenoquine,1.0
Odiparcil,1.0
Omiganan,1.0
Pegsunercept,1.0
Mepolizumab,1.0
Peramivir,1.0
Bosutinib,1.0
Cutamesine,1.0
Amdoxovir,1.0
Aplindore,1.0
7-beta-Hydroxyepiandrosterone,1.0
Flupirtine,1.0
Taranabant,1.0
Vipadenant,1.0
Axitinib,1.0
Zibotentan,1.0
Anacetrapib,1.0
N-chlorotaurine,1.0
Casopitant,1.0
Otamixaban,1.0
Isavuconazonium,1.0
Dalfampridine,1.0
Quarfloxin,1.0
Fispemifene,1.0
Perifosine,1.0
Bevasiranib,1.0
Denosumab,1.0
Anamorelin,1.0
Volociximab,1.0
Priralfinamide,1.0
Ofatumumab,1.0
DiaPep 277,1.0
Vicriviroc,1.0
Safinamide,1.0
Liraglutide,1.0
TAS-106,1.0
Valrocemide,1.0
Rostaporfin,1.0
Saredutant,1.0
Abetimus,1.0
Pasireotide,1.0
Lixivaptan,1.0
Arverapamil,1.0
Odanacatib,1.0
Almorexant,1.0
Golimumab,1.0
Clazosentan,1.0
Esmirtazapine,1.0
Amediplase,1.0
Asoprisnil,1.0
Belatacept,1.0
Naproxcinod,1.0
Clevudine,1.0
Vilazodone,1.0
Laquinimod,1.0
Sipuleucel-T,1.0
Ethanolamine oleate,1.0
Nitrous oxide,1.0
Mepyramine,1.0
Mevastatin,1.0
